Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Student Age,Response Time (s)
898,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,18.0,55.0
982,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,27.0,63.0
986,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,21.0,73.0
986,,440,1,Advanced,Linear Algebra,Vector Spaces,21.0,115.0
986,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,21.0,100.0
1332,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,25.0,124.0
359,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,22.0,67.0
899,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,29.0,68.0
899,Lithuania,440,0,,Linear Algebra,Vector Spaces,29.0,95.0
1275,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,22.0,98.0
633,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,20.0,100.0
955,Lithuania,440,0,Advanced,Linear Algebra,Vector Spaces,21.0,95.0
1289,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,25.0,118.0
1289,Italy,440,0,Advanced,Linear Algebra,Vector Spaces,25.0,97.0
1284,Italy,440,0,Advanced,Linear Algebra,Vector Spaces,22.0,83.0
1286,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,21.0,75.0
1284,Italy,440,1,Advanced,Linear Algebra,Vector Spaces,22.0,48.0
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,24.0,79.0
72,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,24.0,90.0
1273,Portugal,440,1,Advanced,Linear Algebra,Vector Spaces,35.0,64.0
1095,Portugal,440,0,Advanced,Linear Algebra,Vector Spaces,19.0,69.0
387,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,38.0,94.0
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,19.0,78.0
913,Ireland,441,1,Advanced,Linear Algebra,Vector Spaces,19.0,58.0
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,19.0,74.0
913,Ireland,441,0,Advanced,Linear Algebra,Vector Spaces,19.0,61.0
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,27.0,66.0
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,27.0,97.0
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,27.0,90.0
91,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,27.0,49.0
988,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,23.0,74.0
969,Romania,441,0,Advanced,,Vector Spaces,24.0,103.0
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,24.0,81.0
969,Romania,441,0,Advanced,Linear Algebra,Vector Spaces,24.0,105.0
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,19.0,35.0
168,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,19.0,90.0
168,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,,81.0
167,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,25.0,105.0
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,22.0,87.0
972,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,22.0,80.0
1517,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,22.0,108.0
1269,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,23.0,
1081,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,18.0,78.0
483,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,18.0,86.0
483,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,18.0,71.0
473,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,26.0,85.0
898,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,18.0,77.0
974,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,25.0,104.0
982,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,27.0,65.0
986,Portugal,441,0,Advanced,Linear Algebra,Vector Spaces,21.0,88.0
890,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,23.0,64.0
359,Portugal,441,1,Advanced,Linear Algebra,Vector Spaces,22.0,124.0
899,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,29.0,112.0
884,Italy,441,1,Advanced,Linear Algebra,Vector Spaces,29.0,36.0
955,Lithuania,441,0,Advanced,Linear Algebra,Vector Spaces,21.0,81.0
1284,,441,0,Advanced,Linear Algebra,Vector Spaces,22.0,106.0
81,Lithuania,443,0,Basic,Linear Algebra,Linear Transformations,26.0,87.0
1091,Lithuania,443,1,Basic,Linear Algebra,Linear Transformations,18.0,54.0
91,Lithuania,443,1,Basic,Linear Algebra,Linear Transformations,27.0,50.0
455,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,18.0,29.0
1229,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,24.0,57.0
969,Romania,443,0,Basic,Linear Algebra,Linear Transformations,24.0,71.0
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,19.0,69.0
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,71.0
168,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,19.0,70.0
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,66.0
168,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,58.0
167,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,25.0,56.0
972,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,22.0,57.0
979,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,25.0,31.0
465,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,27.0,94.0
378,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,63.0
378,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,19.0,82.0
1158,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,29.0,69.0
1256,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,63.0
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,59.0
1219,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,57.0
898,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,18.0,
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,24.0,35.0
1334,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,46.0
890,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,57.0
1109,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,95.0
1087,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,27.0,48.0
1163,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,47.0
1140,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,17.0,70.0
1146,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,,90.0
966,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,27.0,73.0
966,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,27.0,103.0
1077,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,19.0,52.0
986,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,21.0,52.0
1173,Portugal,443,0,Basic,Linear Algebra,Linear Transformations,23.0,70.0
359,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,22.0,83.0
359,Portugal,443,1,Basic,,Linear Transformations,22.0,70.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,66.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,81.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,64.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,30.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,35.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,63.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,56.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,79.0
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,22.0,50.0
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,22.0,69.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,45.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,60.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,67.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,76.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,82.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,74.0
1220,Slovenia,443,1,Basic,Linear Algebra,Linear Transformations,22.0,68.0
1220,Slovenia,443,0,Basic,Linear Algebra,Linear Transformations,22.0,70.0
884,Italy,443,0,Basic,Linear Algebra,Linear Transformations,29.0,30.0
633,Italy,443,1,Basic,Linear Algebra,Linear Transformations,20.0,42.0
1324,Italy,443,0,Basic,Linear Algebra,Linear Transformations,18.0,31.0
1322,Italy,443,0,Basic,Linear Algebra,Linear Transformations,18.0,76.0
1322,Italy,443,1,Basic,Linear Algebra,Linear Transformations,18.0,37.0
1299,Italy,443,0,Basic,Linear Algebra,Linear Transformations,20.0,30.0
1284,Italy,443,0,Basic,Linear Algebra,Linear Transformations,22.0,83.0
1291,Italy,443,1,Basic,Linear Algebra,Linear Transformations,18.0,57.0
1095,Portugal,443,1,Basic,Linear Algebra,Linear Transformations,19.0,60.0
956,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,20.0,62.0
1091,Lithuania,444,1,Basic,Linear Algebra,Linear Transformations,18.0,72.0
91,Lithuania,444,1,Basic,Linear Algebra,Linear Transformations,27.0,57.0
876,Italy,444,1,,Linear Algebra,Linear Transformations,21.0,86.0
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,19.0,46.0
168,Portugal,444,1,Basic,,Linear Transformations,19.0,41.0
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,19.0,71.0
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,19.0,80.0
168,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,19.0,57.0
168,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,19.0,90.0
972,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,22.0,54.0
1517,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,22.0,75.0
1517,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,22.0,72.0
1081,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,18.0,67.0
1081,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,18.0,68.0
1093,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,29.0,46.0
1194,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,24.0,57.0
1256,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,19.0,56.0
898,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,18.0,
1171,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,23.0,77.0
1179,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,27.0,80.0
394,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,18.0,51.0
1087,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,27.0,59.0
1146,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,24.0,47.0
966,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,27.0,76.0
966,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,27.0,71.0
986,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,21.0,61.0
1149,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,20.0,53.0
359,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,22.0,72.0
359,Portugal,444,0,Basic,Linear Algebra,Linear Transformations,22.0,55.0
899,Lithuania,444,0,Basic,Linear Algebra,Linear Transformations,29.0,61.0
899,Lithuania,444,0,Basic,Linear Algebra,Linear Transformations,29.0,30.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,69.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,56.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,37.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,72.0
1220,Slovenia,444,0,Basic,Linear Algebra,,22.0,59.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,40.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,30.0
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,22.0,80.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,30.0
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,22.0,73.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,93.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,71.0
1220,Slovenia,444,1,Basic,Linear Algebra,Linear Transformations,22.0,60.0
1220,Slovenia,444,0,Basic,Linear Algebra,Linear Transformations,22.0,34.0
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,29.0,64.0
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,29.0,67.0
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,29.0,68.0
884,Italy,444,1,Basic,Linear Algebra,Linear Transformations,29.0,44.0
851,Italy,444,0,Basic,Linear Algebra,Linear Transformations,37.0,44.0
851,Italy,444,0,Basic,Linear Algebra,Linear Transformations,37.0,69.0
965,Portugal,444,1,Basic,Linear Algebra,Linear Transformations,18.0,48.0
955,Lithuania,444,1,Basic,Linear Algebra,Linear Transformations,21.0,47.0
1324,Italy,444,0,Basic,Linear Algebra,Linear Transformations,18.0,57.0
1324,Italy,444,0,Basic,Linear Algebra,Linear Transformations,18.0,85.0
1324,Italy,444,1,Basic,Linear Algebra,Linear Transformations,18.0,84.0
1322,Italy,444,1,Basic,Linear Algebra,Linear Transformations,18.0,77.0
1322,Italy,444,0,Basic,Linear Algebra,Linear Transformations,18.0,92.0
1284,Italy,444,0,Basic,Linear Algebra,Linear Transformations,22.0,83.0
1339,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,21.0,70.0
387,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,38.0,115.0
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,19.0,90.0
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,19.0,57.0
913,Ireland,446,1,Advanced,Linear Algebra,Vector Spaces,19.0,67.0
91,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,27.0,81.0
91,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,27.0,77.0
91,Lithuania,446,1,Advanced,Linear Algebra,Vector Spaces,27.0,73.0
91,Lithuania,446,1,Advanced,Linear Algebra,Vector Spaces,27.0,62.0
876,Italy,446,0,Advanced,Linear Algebra,Vector Spaces,21.0,46.0
969,Romania,446,0,Advanced,Linear Algebra,Vector Spaces,24.0,118.0
969,Romania,446,1,Advanced,Linear Algebra,Vector Spaces,24.0,91.0
969,Romania,446,1,Advanced,Linear Algebra,Vector Spaces,24.0,56.0
168,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,19.0,95.0
168,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,19.0,115.0
967,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,25.0,107.0
972,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,22.0,51.0
1517,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,22.0,49.0
1093,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,29.0,59.0
394,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,18.0,78.0
473,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,26.0,87.0
898,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,18.0,80.0
986,Portugal,446,1,Advanced,Linear Algebra,Vector Spaces,21.0,108.0
986,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,21.0,36.0
986,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,21.0,59.0
1332,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,25.0,94.0
1197,Slovenia,446,1,Advanced,Linear Algebra,Vector Spaces,19.0,117.0
899,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,29.0,57.0
899,Lithuania,446,1,Advanced,Linear Algebra,Vector Spaces,29.0,62.0
1275,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,22.0,43.0
633,Italy,446,1,Advanced,Linear Algebra,Vector Spaces,20.0,48.0
884,Italy,446,1,Advanced,Linear Algebra,Vector Spaces,29.0,76.0
633,Italy,446,0,Advanced,Linear Algebra,Vector Spaces,20.0,75.0
955,Lithuania,446,0,Advanced,Linear Algebra,Vector Spaces,21.0,88.0
72,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,24.0,94.0
840,Italy,446,0,Advanced,Linear Algebra,Vector Spaces,27.0,88.0
1273,Portugal,446,0,Advanced,Linear Algebra,Vector Spaces,35.0,76.0
913,Ireland,447,1,Advanced,Linear Algebra,Vector Spaces,19.0,61.0
913,Ireland,447,0,Advanced,Linear Algebra,Vector Spaces,19.0,75.0
91,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,27.0,100.0
91,Lithuania,447,1,Advanced,Linear Algebra,Vector Spaces,27.0,88.0
91,Lithuania,447,1,Advanced,Linear Algebra,Vector Spaces,27.0,101.0
988,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,23.0,99.0
969,Romania,447,1,Advanced,Linear Algebra,Vector Spaces,24.0,69.0
168,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,19.0,56.0
167,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,25.0,56.0
972,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,22.0,91.0
972,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,22.0,89.0
1517,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,22.0,106.0
1079,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,19.0,94.0
1081,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,18.0,75.0
1081,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,18.0,110.0
1081,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,18.0,80.0
483,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,18.0,83.0
394,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,18.0,49.0
473,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,26.0,78.0
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,21.0,89.0
986,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,21.0,110.0
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,21.0,77.0
986,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,21.0,71.0
986,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,21.0,106.0
1077,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,19.0,66.0
403,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,23.0,74.0
359,Portugal,447,1,Advanced,Linear Algebra,Vector Spaces,22.0,67.0
1197,Slovenia,447,1,Advanced,Linear Algebra,Vector Spaces,19.0,69.0
899,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,29.0,104.0
899,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,29.0,61.0
955,Lithuania,447,0,Advanced,Linear Algebra,Vector Spaces,21.0,97.0
1284,Italy,447,0,Advanced,Linear Algebra,Vector Spaces,22.0,70.0
1284,Italy,447,1,Advanced,Linear Algebra,Vector Spaces,22.0,83.0
72,Portugal,447,0,Advanced,Linear Algebra,Vector Spaces,24.0,102.0
1339,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,21.0,84.0
387,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,38.0,63.0
91,Lithuania,448,1,Advanced,Linear Algebra,Vector Spaces,27.0,84.0
91,Lithuania,448,1,Advanced,Linear Algebra,Vector Spaces,27.0,54.0
876,Italy,448,1,Advanced,Linear Algebra,Vector Spaces,21.0,109.0
969,Romania,448,1,Advanced,Linear Algebra,Vector Spaces,24.0,54.0
969,Romania,448,0,Advanced,Linear Algebra,Vector Spaces,24.0,80.0
969,Romania,448,1,Advanced,Linear Algebra,Vector Spaces,24.0,61.0
167,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,25.0,103.0
967,Portugal,448,1,Advanced,Linear Algebra,,25.0,51.0
972,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,22.0,
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,22.0,110.0
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,22.0,82.0
1517,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,22.0,64.0
483,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,18.0,61.0
986,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,21.0,76.0
986,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,21.0,57.0
986,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,21.0,90.0
1077,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,19.0,56.0
1332,Portugal,448,0,Advanced,Linear Algebra,Vector Spaces,25.0,48.0
403,Portugal,448,1,Advanced,Linear Algebra,Vector Spaces,23.0,40.0
1275,Lithuania,448,0,Advanced,Linear Algebra,Vector Spaces,22.0,62.0
633,Italy,448,1,Advanced,Linear Algebra,Vector Spaces,20.0,81.0
955,Lithuania,448,0,Advanced,Linear Algebra,Vector Spaces,21.0,50.0
1289,Italy,448,0,Advanced,Linear Algebra,Vector Spaces,25.0,95.0
387,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,38.0,101.0
913,Ireland,449,1,Advanced,Linear Algebra,Vector Spaces,19.0,113.0
913,Ireland,449,1,Advanced,Linear Algebra,Vector Spaces,19.0,71.0
91,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,27.0,73.0
91,Lithuania,449,1,Advanced,Linear Algebra,Vector Spaces,27.0,65.0
969,Romania,449,1,Advanced,Linear Algebra,Vector Spaces,24.0,95.0
969,Romania,449,0,Advanced,Linear Algebra,Vector Spaces,24.0,29.0
168,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,19.0,84.0
168,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,19.0,66.0
967,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,25.0,69.0
972,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,22.0,63.0
1079,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,19.0,94.0
1269,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,23.0,66.0
1081,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,18.0,120.0
1081,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,18.0,71.0
1081,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,18.0,62.0
394,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,18.0,92.0
986,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,21.0,35.0
986,Portugal,449,1,Advanced,Linear Algebra,Vector Spaces,21.0,135.0
986,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,21.0,110.0
1077,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,19.0,42.0
890,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,23.0,59.0
1197,Slovenia,449,0,Advanced,Linear Algebra,Vector Spaces,19.0,106.0
899,Lithuania,449,1,Advanced,Linear Algebra,Vector Spaces,29.0,78.0
899,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,29.0,92.0
633,Italy,449,1,Advanced,Linear Algebra,Vector Spaces,20.0,102.0
884,Italy,449,0,Advanced,,Vector Spaces,29.0,47.0
955,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,21.0,88.0
955,Lithuania,449,0,Advanced,Linear Algebra,Vector Spaces,21.0,49.0
1289,Italy,449,1,Advanced,Linear Algebra,Vector Spaces,25.0,66.0
72,Portugal,449,0,Advanced,Linear Algebra,Vector Spaces,24.0,73.0
956,Portugal,450,1,Basic,Linear Algebra,Vector Spaces,20.0,80.0
